symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,entry_score,holding_periods
ISCTR,2023-12-22 00:00:00+00:00,2024-01-23 00:00:00+00:00,9.51200008392334,9.552000045776367,693,1.2972693843848901,0.00019640718322741366,TIME_EXIT,0.5130317310076435,21.0
GARAN,2024-01-11 00:00:00+00:00,2024-01-23 00:00:00+00:00,62.738380432128906,57.62175750732422,123,-658.9532136840817,-0.0852213567525208,STOP_LOSS,0.7208186716698701,8.0
AKBNK,2024-01-12 00:00:00+00:00,2024-01-23 00:00:00+00:00,40.55206680297852,35.77131271362305,195,-962.0131654357929,-0.12141313942956011,STOP_LOSS,0.7580620989208449,7.0
AEFES,2023-12-06 00:00:00+00:00,2024-01-26 00:00:00+00:00,11.29450798034668,13.637724876403809,642,1472.3322602806093,0.20264493898849856,TAKE_PROFIT,0.5479330834147251,36.0
BIMAS,2023-12-28 00:00:00+00:00,2024-01-26 00:00:00+00:00,299.171630859375,360.2221069335937,22,1314.097149169921,0.19925841063222638,TAKE_PROFIT,0.5152497705522845,20.0
AGHOL,2023-12-20 00:00:00+00:00,2024-01-30 00:00:00+00:00,197.0,237.1000061035156,31,1216.1859888305653,0.19874872636102697,TAKE_PROFIT,0.42357069913201845,28.0
OTKAR,2023-12-25 00:00:00+00:00,2024-01-31 00:00:00+00:00,395.5068359375,480.3287658691406,15,1246.0538809204108,0.20961571911103866,TAKE_PROFIT,0.26051880096860075,26.0
KCHOL,2023-12-20 00:00:00+00:00,2024-02-09 00:00:00+00:00,131.563720703125,158.8884735107422,50,1337.1924209594727,0.20287102965450748,TAKE_PROFIT,0.4337194813645623,36.0
ANSGR,2024-01-26 00:00:00+00:00,2024-02-09 00:00:00+00:00,68.77986907958984,62.5053825378418,121,-790.9839024429311,-0.09485346678080576,STOP_LOSS,0.7690788206363957,10.0
ASELS,2024-01-23 00:00:00+00:00,2024-02-16 00:00:00+00:00,47.2599983215332,58.29999923706055,171,1851.7386373901372,0.2286768254646921,TAKE_PROFIT,0.6401958551741233,18.0
AKSA,2023-12-27 00:00:00+00:00,2024-02-21 00:00:00+00:00,6.985275268554688,8.506231307983398,975,1452.7237006187434,0.2128762247800248,TAKE_PROFIT,0.5131968521390669,39.0
AKBNK,2024-01-23 00:00:00+00:00,2024-03-04 00:00:00+00:00,35.77131271362305,36.57748031616211,203,134.27841334533696,0.018454724385722418,SIGNAL,0.5576346685426222,29.0
GARAN,2024-01-23 00:00:00+00:00,2024-03-04 00:00:00+00:00,57.62175750732422,57.62175750732422,119,-27.42795657348688,-0.003992015968063953,TIME_EXIT,0.5547498524040136,29.0
ISCTR,2024-01-30 00:00:00+00:00,2024-03-04 00:00:00+00:00,10.248000144958496,10.31999969482422,726,22.40693743515112,0.003005654357716266,TIME_EXIT,0.6735695306695979,24.0
BIMAS,2024-02-02 00:00:00+00:00,2024-03-04 00:00:00+00:00,358.2762756347656,362.8976135253906,21,66.75879235839784,0.008855302565145566,TIME_EXIT,0.7274847401791444,21.0
EREGL,2024-01-17 00:00:00+00:00,2024-03-06 00:00:00+00:00,21.457172393798828,21.872089385986328,336,110.29484545898504,0.015267774154548075,TIME_EXIT,0.606866698502391,35.0
SISE,2024-02-16 00:00:00+00:00,2024-03-06 00:00:00+00:00,53.04999923706055,47.900001525878906,148,-792.0808614807129,-0.10068266463634326,STOP_LOSS,0.7450533841246256,13.0
