symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason
ISFIN,2021-10-12 00:00:00+00:00,2021-12-17 00:00:00+00:00,3.0899999141693115,3.509999990463257,1291143,542280.1585063934,0.1359223585631893,SIGNAL
ISFIN,2022-03-15 00:00:00+00:00,2022-04-26 00:00:00+00:00,2.990000009536743,3.4800000190734863,1352461,662705.9028980732,0.163879601329052,SIGNAL
ISFIN,2022-06-07 00:00:00+00:00,2022-06-10 00:00:00+00:00,4.090000152587891,3.7100000381469727,1004922,-381870.47500419617,-0.09290955996675897,STOP_LOSS
ISFIN,2022-06-13 00:00:00+00:00,2022-06-21 00:00:00+00:00,3.619999885559082,3.5999999046325684,1124846,-22496.898545265198,-0.005524856784194297,SIGNAL
ISFIN,2022-07-20 00:00:00+00:00,2022-09-16 00:00:00+00:00,3.690000057220459,7.099999904632568,1102898,3760882.0117111206,0.9241191855104568,SIGNAL
ISFIN,2022-10-26 00:00:00+00:00,2022-12-09 00:00:00+00:00,8.59000015258789,8.34000015258789,517553,-129388.25,-0.02910360833051709,SIGNAL
ISFIN,2023-02-28 00:00:00+00:00,2023-03-20 00:00:00+00:00,5.71999979019165,5.679999828338623,774972,-30998.850437164307,-0.006993000580457562,SIGNAL
ISFIN,2023-06-02 00:00:00+00:00,2023-09-14 00:00:00+00:00,6.159999847412109,11.329999923706056,719114,3717819.434864045,0.8392857474608423,SIGNAL
ISFIN,2023-09-26 00:00:00+00:00,2023-10-09 00:00:00+00:00,12.31999969482422,11.40999984741211,389734,-354657.88053131197,-0.07386362580791407,SIGNAL
ISFIN,2023-11-21 00:00:00+00:00,2023-12-11 00:00:00+00:00,13.630000114440918,12.520000457763672,349674,-388138.01994895935,-0.08143797852952378,STOP_LOSS
ISFIN,2024-01-08 00:00:00+00:00,2024-02-02 00:00:00+00:00,12.130000114440918,11.619999885559082,389715,-198754.7391986847,-0.04204453619705034,SIGNAL
ISFIN,2024-04-08 00:00:00+00:00,2024-07-26 00:00:00+00:00,11.31999969482422,14.380000114440918,415845,1272485.8744955054,0.2703180655575286,SIGNAL
ISFIN,2024-10-30 00:00:00+00:00,2024-11-04 00:00:00+00:00,11.710000038146973,10.710000038146973,412862,-412862.0,-0.08539709622052599,STOP_LOSS
ISFIN,2024-11-05 00:00:00+00:00,2025-01-16 00:00:00+00:00,10.609999656677246,13.039999961853027,451775,1097813.3878707886,0.229029253893189,SIGNAL
ISFIN,2025-03-03 00:00:00+00:00,2025-03-21 00:00:00+00:00,13.079999923706056,13.15999984741211,374855,29988.3714008322,0.006116202153874723,SIGNAL
ISFIN,2025-04-10 00:00:00+00:00,2025-04-21 00:00:00+00:00,13.93000030517578,12.789999961853027,352197,-401504.700917243,-0.08183778308311859,STOP_LOSS
ISGYO,2020-10-07 00:00:00+00:00,2020-11-17 00:00:00+00:00,1.809999942779541,1.950000047683716,2688377,376373.0620219717,0.07734812670169638,SIGNAL
ISGYO,2021-06-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,2.0199999809265137,1.850000023841858,2427525,-412679.145821929,-0.08415839539101473,STOP_LOSS
ISGYO,2021-09-23 00:00:00+00:00,2021-10-12 00:00:00+00:00,1.9900000095367432,1.899999976158142,2443383,-219904.55155670643,-0.04522614720969393,SIGNAL
ISGYO,2021-11-01 00:00:00+00:00,2021-12-22 00:00:00+00:00,1.9800000190734863,2.559999942779541,2444617,1417877.6734905243,0.2929292515751882,SIGNAL
ISGYO,2022-01-14 00:00:00+00:00,2022-04-19 00:00:00+00:00,3.2300000190734863,11.06999969482422,1542455,12092846.6998601,2.427244467323443,SIGNAL
ISGYO,2022-05-16 00:00:00+00:00,2022-06-14 00:00:00+00:00,14.039999961853027,12.869999885559082,440983,-515950.1436443329,-0.08333333899379344,STOP_LOSS
ISGYO,2022-07-01 00:00:00+00:00,2022-08-10 00:00:00+00:00,14.5,17.399999618530273,423435,1227961.3384723663,0.199999973691743,SIGNAL
ISGYO,2022-09-12 00:00:00+00:00,2022-09-14 00:00:00+00:00,19.200000762939453,17.25,326177,-636045.398853302,-0.10156253570069727,STOP_LOSS
ISGYO,2022-09-22 00:00:00+00:00,2022-09-23 00:00:00+00:00,11.229999542236328,10.109999656677246,552004,-618244.4168281555,-0.09973285228968466,STOP_LOSS
ISGYO,2022-10-20 00:00:00+00:00,2022-12-08 00:00:00+00:00,6.630000114440918,8.8100004196167,925669,2017958.7024917603,0.3288084868094474,SIGNAL
ISGYO,2022-12-15 00:00:00+00:00,2023-01-06 00:00:00+00:00,9.880000114440918,10.84000015258789,641597,615933.1444749832,0.09716599463838128,SIGNAL
ISGYO,2023-01-18 00:00:00+00:00,2023-02-01 00:00:00+00:00,12.140000343322754,10.43000030517578,527230,-901563.3201122293,-0.14085667131694185,STOP_LOSS
ISGYO,2023-04-12 00:00:00+00:00,2023-04-26 00:00:00+00:00,9.920000076293944,8.800000190734863,636131,-712466.6472005835,-0.11290321340173883,STOP_LOSS
ISGYO,2023-05-11 00:00:00+00:00,2023-05-15 00:00:00+00:00,8.930000305175781,7.860000133514404,698675,-747582.3699355125,-0.11982084379562792,STOP_LOSS
ISGYO,2023-05-16 00:00:00+00:00,2023-12-06 00:00:00+00:00,7.96999979019165,20.100000381469727,773452,9381973.21732521,1.5219574542782255,SIGNAL
ISGYO,2023-12-18 00:00:00+00:00,2023-12-25 00:00:00+00:00,21.200000762939453,19.43000030517578,335028,-592999.7133636475,-0.08349058462572694,STOP_LOSS
ISGYO,2023-12-26 00:00:00+00:00,2023-12-27 00:00:00+00:00,17.489999771118164,15.75,402705,-700706.6078281403,-0.09948540845560704,STOP_LOSS
ISGYO,2023-12-28 00:00:00+00:00,2024-01-02 00:00:00+00:00,14.18000030517578,15.4399995803833,491765,619623.5435724268,0.08885749281314294,SIGNAL
ISGYO,2024-01-17 00:00:00+00:00,2024-03-04 00:00:00+00:00,18.270000457763672,16.8799991607666,385068,-535245.0194320679,-0.07608107619977654,SIGNAL
ISGYO,2024-04-05 00:00:00+00:00,2024-06-05 00:00:00+00:00,15.4399995803833,16.0,452181,253221.54974269867,0.03626945821476487,SIGNAL
ISGYO,2024-06-28 00:00:00+00:00,2024-07-29 00:00:00+00:00,16.850000381469727,17.43000030517578,415845,241190.0682735443,0.034421359678062195,SIGNAL
ISGYO,2024-09-02 00:00:00+00:00,2024-10-02 00:00:00+00:00,16.389999389648438,15.90999984741211,428988,-205914.04362487793,-0.029286123252663773,SIGNAL
ISGYO,2024-10-25 00:00:00+00:00,2025-01-02 00:00:00+00:00,16.790000915527344,18.899999618530277,417541,881010.9684505481,0.12566995759074756,SIGNAL
ISGYO,2025-03-12 00:00:00+00:00,2025-03-20 00:00:00+00:00,19.26000022888184,17.600000381469727,368568,-611822.8237609873,-0.0861889837842689,STOP_LOSS
ISGYO,2025-05-14 00:00:00+00:00,2025-05-30 00:00:00+00:00,15.510000228881836,14.460000038146973,453736,-476422.8865432739,-0.06769827048613532,SIGNAL
ISGYO,2025-06-11 00:00:00+00:00,2025-06-26 00:00:00+00:00,16.1200008392334,16.600000381469727,433610,208132.60150909424,0.02977664499049461,END_TEST
IZMDC,2020-10-30 00:00:00+00:00,2020-11-04 00:00:00+00:00,7.30134391784668,6.508522033691406,960182,-761253.3023719788,-0.10858574710025347,STOP_LOSS
IZMDC,2020-11-05 00:00:00+00:00,2020-11-12 00:00:00+00:00,6.760503768920898,6.152059078216553,1025736,-624103.6232643127,-0.08999990407541253,STOP_LOSS
IZMDC,2021-01-25 00:00:00+00:00,2021-02-22 00:00:00+00:00,3.801246881484986,3.3299999237060547,1807849,-851943.341373683,-0.12397167889154176,STOP_LOSS
IZMDC,2021-05-11 00:00:00+00:00,2021-05-25 00:00:00+00:00,2.369999885559082,2.1600000858306885,2863666,-601369.2864890099,-0.08860751471253961,STOP_LOSS
IZMDC,2021-06-30 00:00:00+00:00,2021-07-19 00:00:00+00:00,2.4600000381469727,2.400000095367432,2734452,-164066.96353340056,-0.02439022026387301,SIGNAL
IZMDC,2021-10-13 00:00:00+00:00,2021-12-24 00:00:00+00:00,2.299999952316284,2.4100000858306885,2917541,320929.8995337486,0.047826145997796804,SIGNAL
IZMDC,2022-01-14 00:00:00+00:00,2022-02-17 00:00:00+00:00,2.4600000381469727,2.2300000190734863,2740828,-630390.4922771454,-0.09349594126296716,STOP_LOSS
IZMDC,2022-03-25 00:00:00+00:00,2022-12-16 00:00:00+00:00,2.140000104904175,5.809999942779541,3121214,11454854.873974323,1.7149531112007594,SIGNAL
IZMDC,2023-02-16 00:00:00+00:00,2023-03-31 00:00:00+00:00,5.440000057220459,5.679999828338623,1438397,345214.95077705383,0.04411760452090707,SIGNAL
IZMDC,2023-05-11 00:00:00+00:00,2023-05-18 00:00:00+00:00,5.019999980926514,4.579999923706055,1565618,-688872.0095853806,-0.08764941412195994,STOP_LOSS
IZMDC,2023-05-22 00:00:00+00:00,2023-08-17 00:00:00+00:00,4.449999809265137,8.229999542236328,1750678,6617562.372518539,0.8494381786491385,SIGNAL
IZMDC,2023-12-29 00:00:00+00:00,2024-03-18 00:00:00+00:00,5.78000020980835,6.150000095367432,1462331,541062.302649498,0.064013818707344,SIGNAL
IZMDC,2024-03-29 00:00:00+00:00,2024-04-02 00:00:00+00:00,7.099999904632568,6.400000095367432,1198081,-838656.4714841843,-0.09859152375599396,STOP_LOSS
IZMDC,2024-04-03 00:00:00+00:00,2024-08-05 00:00:00+00:00,6.210000038146973,5.539999961853027,1356282,-908709.0434761047,-0.10789051081775346,STOP_LOSS
IZMDC,2024-12-09 00:00:00+00:00,2024-12-18 00:00:00+00:00,6.050000190734863,5.480000019073486,1377131,-784964.9064002037,-0.09421490143658026,STOP_LOSS
IZMDC,2025-03-13 00:00:00+00:00,2025-03-19 00:00:00+00:00,5.389999866485596,4.929999828338623,1531196,-704350.218410492,-0.08534323739174846,STOP_LOSS
IZMDC,2025-03-20 00:00:00+00:00,2025-03-28 00:00:00+00:00,5.0,4.909999847412109,1636542,-147289.0297164917,-0.018000030517578126,SIGNAL
IZMDC,2025-04-24 00:00:00+00:00,2025-06-02 00:00:00+00:00,5.119999885559082,4.909999847412109,1595309,-335014.9508562088,-0.041015633367351444,SIGNAL
IZMDC,2025-06-10 00:00:00+00:00,2025-06-23 00:00:00+00:00,5.179999828338623,4.900000095367432,1570363,-439701.22066783905,-0.05405400429540081,SIGNAL
KARSN,2020-12-29 00:00:00+00:00,2021-02-25 00:00:00+00:00,3.240000009536743,4.230000019073486,2497071,2472100.313813925,0.30555555759961056,SIGNAL
KARSN,2021-05-05 00:00:00+00:00,2021-06-03 00:00:00+00:00,3.75,4.210000038146973,2223392,1022760.4048156738,0.1226666768391927,SIGNAL
KARSN,2021-07-06 00:00:00+00:00,2021-07-13 00:00:00+00:00,3.930000066757202,3.609999895095825,2147582,-687226.6086568832,-0.0814249786833774,STOP_LOSS
KARSN,2021-07-14 00:00:00+00:00,2021-08-18 00:00:00+00:00,3.680000066757202,3.7799999713897705,2274803,227480.0830578804,0.027173886635466226,SIGNAL
KARSN,2021-09-27 00:00:00+00:00,2021-12-17 00:00:00+00:00,3.759999990463257,3.890000104904175,2232453,290219.14548397064,0.03457449860921438,SIGNAL
KARSN,2022-01-14 00:00:00+00:00,2022-02-14 00:00:00+00:00,3.829999923706055,3.549999952316284,2199228,-615783.7770795841,-0.07310704359462039,SIGNAL
KARSN,2022-02-21 00:00:00+00:00,2022-02-24 00:00:00+00:00,3.990000009536743,3.5999999046325684,2095606,-817286.5598378181,-0.09774438696040393,STOP_LOSS
KARSN,2022-02-25 00:00:00+00:00,2022-03-07 00:00:00+00:00,3.930000066757202,3.7200000286102295,2106803,-442428.71036815643,-0.05343512330274639,SIGNAL
KARSN,2022-03-18 00:00:00+00:00,2022-04-25 00:00:00+00:00,4.340000152587891,5.070000171661377,1897579,1385232.706193447,0.16820276345801416,SIGNAL
KARSN,2022-05-13 00:00:00+00:00,2022-07-04 00:00:00+00:00,5.329999923706055,6.599999904632568,1571110,1995309.670033455,0.23827392103290265,SIGNAL
KARSN,2022-07-18 00:00:00+00:00,2022-12-30 00:00:00+00:00,7.309999942779541,12.489999771118164,1172852,6075373.158666611,0.7086183131171119,SIGNAL
KARSN,2023-03-01 00:00:00+00:00,2023-03-28 00:00:00+00:00,9.31999969482422,8.300000190734863,985095,-1004796.4114809055,-0.10944201046012964,STOP_LOSS
KARSN,2023-04-14 00:00:00+00:00,2023-04-28 00:00:00+00:00,9.260000228881836,8.5,980627,-745276.7444477081,-0.08207345681389984,STOP_LOSS
KARSN,2023-05-30 00:00:00+00:00,2023-06-19 00:00:00+00:00,8.8100004196167,8.710000038146973,1022256,-102225.9899597168,-0.011350780556952269,SIGNAL
KARSN,2023-07-03 00:00:00+00:00,2023-08-15 00:00:00+00:00,10.18000030517578,11.149999618530272,883679,857168.0232257843,0.0952848019917366,SIGNAL
KARSN,2024-01-05 00:00:00+00:00,2024-03-25 00:00:00+00:00,8.949999809265137,10.029999732971191,1014701,1095877.0025844574,0.12067038510861498,SIGNAL
KARSN,2024-04-24 00:00:00+00:00,2024-05-29 00:00:00+00:00,13.329999923706056,12.260000228881836,689509,-737774.4195785541,-0.08027004508239607,STOP_LOSS
KARSN,2024-06-13 00:00:00+00:00,2024-08-02 00:00:00+00:00,13.729999542236328,15.020000457763672,664048,856622.5279541016,0.09395491322188564,SIGNAL
KARSN,2024-08-15 00:00:00+00:00,2024-10-01 00:00:00+00:00,16.84000015258789,15.529999732971191,546499,-715913.9193201065,-0.07779099808472298,SIGNAL
KARSN,2025-03-06 00:00:00+00:00,2025-03-21 00:00:00+00:00,11.18000030517578,10.199999809265137,816767,-800432.0650434475,-0.08765657148121465,STOP_LOSS
KARSN,2025-04-25 00:00:00+00:00,2025-05-30 00:00:00+00:00,10.8100004196167,9.9399995803833,837318,-728467.3627052307,-0.08048111058854583,STOP_LOSS
KARTN,2020-09-10 00:00:00+00:00,2020-12-22 00:00:00+00:00,24.745939254760746,88.40947723388672,362829,23098977.8214283,2.572686262732099,SIGNAL
KARTN,2020-12-28 00:00:00+00:00,2020-12-30 00:00:00+00:00,99.22723388671876,96.06040954589844,113763,-360267.4374847431,-0.03191487071417999,SIGNAL
KARTN,2021-05-04 00:00:00+00:00,2021-05-28 00:00:00+00:00,59.66084289550781,55.88361740112305,188606,-712407.3915939331,-0.06331163475179753,SIGNAL
KARTN,2021-10-22 00:00:00+00:00,2021-12-20 00:00:00+00:00,47.80615997314453,54.43083572387695,233886,1549418.9126358032,0.13857368494884098,SIGNAL
KARTN,2022-01-10 00:00:00+00:00,2022-01-20 00:00:00+00:00,54.140281677246094,50.55675506591797,209384,-750333.1359863281,-0.06618965584056424,SIGNAL
KARTN,2022-03-03 00:00:00+00:00,2022-04-27 00:00:00+00:00,47.18630599975586,56.0,238651,2103396.8868522644,0.18678499648372013,SIGNAL
KARTN,2022-06-01 00:00:00+00:00,2022-08-18 00:00:00+00:00,68.8499984741211,73.94999694824219,166615,849736.245765686,0.07407405355336426,SIGNAL
KARTN,2022-10-04 00:00:00+00:00,2022-12-28 00:00:00+00:00,75.19999694824219,95.8000030517578,153675,3165705.937957762,0.27393626249338754,SIGNAL
KARTN,2023-03-02 00:00:00+00:00,2023-03-16 00:00:00+00:00,76.94999694824219,73.25,154294,-570887.3291320801,-0.04808313313814509,SIGNAL
KARTN,2023-05-30 00:00:00+00:00,2023-06-20 00:00:00+00:00,62.09999847412109,61.84999847412109,190272,-47568.0,-0.004025764994248469,SIGNAL
KARTN,2023-07-03 00:00:00+00:00,2023-08-25 00:00:00+00:00,69.0,79.0999984741211,171175,1728867.2388076782,0.14637678948001584,SIGNAL
KARTN,2023-09-04 00:00:00+00:00,2023-09-14 00:00:00+00:00,86.5,79.8499984741211,138543,-921311.1613998413,-0.07687863035698157,SIGNAL
KARTN,2023-11-28 00:00:00+00:00,2023-12-06 00:00:00+00:00,88.75,79.44999694824219,133993,-1246135.3089141846,-0.10478876678036972,STOP_LOSS
KARTN,2023-12-07 00:00:00+00:00,2023-12-12 00:00:00+00:00,80.19999694824219,80.9000015258789,146724,102707.47164916992,0.00872823696101227,SIGNAL
KARTN,2024-01-26 00:00:00+00:00,2024-04-24 00:00:00+00:00,76.9000015258789,130.60000610351562,153154,8224370.501083374,0.6983095385188677,SIGNAL
KARTN,2024-07-25 00:00:00+00:00,2024-07-29 00:00:00+00:00,128.10000610351562,107.5999984741211,98360,-2016380.750427246,-0.1600312775381821,STOP_LOSS
KARTN,2024-10-30 00:00:00+00:00,2024-11-05 00:00:00+00:00,87.5,79.25,141695,-1168983.75,-0.09428571428571429,STOP_LOSS
KARTN,2024-11-06 00:00:00+00:00,2025-02-21 00:00:00+00:00,82.4000015258789,103.9000015258789,149046,3204489.0,0.26092232526534137,SIGNAL
KARTN,2025-05-15 00:00:00+00:00,2025-05-27 00:00:00+00:00,90.1999969482422,82.8499984741211,139710,-1026868.2868194599,-0.08148557342345168,STOP_LOSS
KCHOL,2020-09-30 00:00:00+00:00,2020-10-26 00:00:00+00:00,12.510286331176758,12.280350685119627,999115,-229732.1530103702,-0.018379726887953834,SIGNAL
KCHOL,2020-11-06 00:00:00+00:00,2021-01-27 00:00:00+00:00,13.19158172607422,17.390066146850586,945773,3970813.2060909253,0.3182699776235115,SIGNAL
KCHOL,2021-02-09 00:00:00+00:00,2021-03-22 00:00:00+00:00,18.684526443481445,17.594451904296875,688983,-751042.8262310028,-0.05834103114584793,SIGNAL
KCHOL,2021-05-03 00:00:00+00:00,2021-05-27 00:00:00+00:00,16.59451675415039,16.01410484313965,771232,-447632.2389526367,-0.03497612612705806,SIGNAL
KCHOL,2021-07-02 00:00:00+00:00,2021-09-08 00:00:00+00:00,17.104578018188477,19.505373001098636,745616,1790071.151977541,0.14035979024780548,SIGNAL
KCHOL,2021-10-25 00:00:00+00:00,2021-12-21 00:00:00+00:00,20.261667251586918,26.39996910095215,638272,3917906.197998045,0.302951468561131,SIGNAL
KCHOL,2022-01-06 00:00:00+00:00,2022-01-24 00:00:00+00:00,28.211559295654297,26.20649719238281,472297,-946984.8161888141,-0.07107236017189407,SIGNAL
KCHOL,2022-02-16 00:00:00+00:00,2022-02-24 00:00:00+00:00,30.480443954467773,26.241674423217773,434034,-1839770.0947265625,-0.13906521629350113,STOP_LOSS
KCHOL,2022-03-17 00:00:00+00:00,2022-05-16 00:00:00+00:00,31.46538352966309,34.46253967285156,414601,1242623.9341220837,0.0952524904189707,SIGNAL
KCHOL,2022-05-26 00:00:00+00:00,2022-06-09 00:00:00+00:00,36.01020431518555,35.380340576171875,365725,-230356.91595077515,-0.017491257019834724,SIGNAL
KCHOL,2022-08-01 00:00:00+00:00,2022-09-28 00:00:00+00:00,33.97664260864258,41.76895523071289,386936,3015126.2767333984,0.22934322004164695,SIGNAL
KCHOL,2022-10-06 00:00:00+00:00,2023-01-09 00:00:00+00:00,46.87985229492188,68.38520050048828,286867,6169174.723686216,0.4587332756570119,SIGNAL
KCHOL,2023-01-20 00:00:00+00:00,2023-02-01 00:00:00+00:00,74.41388702392578,64.11112213134766,189013,-1947356.5006408691,-0.13845218015913546,STOP_LOSS
KCHOL,2023-02-02 00:00:00+00:00,2023-02-03 00:00:00+00:00,65.32585144042969,69.55494689941406,212327,897951.1515197754,0.06473846671314902,SIGNAL
KCHOL,2023-02-21 00:00:00+00:00,2023-03-20 00:00:00+00:00,67.66535186767578,68.92507934570312,206313,259898.15517425537,0.018617023975443545,SIGNAL
KCHOL,2023-05-09 00:00:00+00:00,2023-05-16 00:00:00+00:00,79.90425109863281,73.51007843017578,175038,-1119223.1955413818,-0.08002293470674225,STOP_LOSS
KCHOL,2023-05-17 00:00:00+00:00,2023-05-24 00:00:00+00:00,74.61410522460938,66.79388427734375,185948,-1454154.4447021484,-0.10480888196306272,STOP_LOSS
KCHOL,2023-06-05 00:00:00+00:00,2023-09-20 00:00:00+00:00,86.2984390258789,123.83550262451172,159086,5971621.2996521,0.43496804834878083,SIGNAL
KCHOL,2023-09-29 00:00:00+00:00,2023-10-20 00:00:00+00:00,134.96780395507812,127.23959350585938,106144,-820303.169921875,-0.05725965913908595,SIGNAL
KCHOL,2023-11-07 00:00:00+00:00,2023-11-21 00:00:00+00:00,132.48374938964844,133.03575134277344,107515,59348.489990234375,0.004166563489243538,SIGNAL
KCHOL,2024-01-11 00:00:00+00:00,2024-03-01 00:00:00+00:00,140.94798278808594,152.35630798339844,101101,1153393.085571289,0.08093996784944994,SIGNAL
KCHOL,2024-03-11 00:00:00+00:00,2024-06-03 00:00:00+00:00,165.60467529296875,221.8465576171875,86744,4878645.840332031,0.339615305091611,SIGNAL
KCHOL,2024-06-28 00:00:00+00:00,2024-08-05 00:00:00+00:00,216.68734741210935,187.3562164306641,68546,-2010531.7042541467,-0.13536153048041843,STOP_LOSS
KCHOL,2024-09-24 00:00:00+00:00,2024-10-02 00:00:00+00:00,182.1014404296875,166.910400390625,80461,-1222286.2725830078,-0.08342075715171524,STOP_LOSS
KCHOL,2024-11-11 00:00:00+00:00,2024-12-19 00:00:00+00:00,168.63014221191406,176.46450805664062,86164,675040.2986450195,0.04645886993845545,SIGNAL
KCHOL,2025-01-09 00:00:00+00:00,2025-01-29 00:00:00+00:00,178.1842498779297,162.3244171142578,81923,-1299285.079498291,-0.08900805079313753,STOP_LOSS
KCHOL,2025-03-05 00:00:00+00:00,2025-03-24 00:00:00+00:00,154.10787963867188,155.3499298095703,93879,116602.42799377441,0.008059614951620924,SIGNAL
KCHOL,2025-05-12 00:00:00+00:00,2025-06-26 00:00:00+00:00,154.0,141.6999969482422,94020,-1156446.2869262695,-0.07987014968673904,END_TEST
KLRHO,2022-11-25 00:00:00+00:00,2022-12-07 00:00:00+00:00,12.055999755859377,11.039999961853027,1191400,-1210462.1545791645,-0.08427337546291504,STOP_LOSS
KLRHO,2023-01-18 00:00:00+00:00,2023-01-31 00:00:00+00:00,11.184000015258787,9.855999946594238,1273469,-1691166.919442175,-0.11874106463275257,STOP_LOSS
KLRHO,2023-03-24 00:00:00+00:00,2023-04-26 00:00:00+00:00,8.855999946594238,10.13599967956543,1589133,2034089.8156557083,0.1445347494004268,SIGNAL
KLRHO,2023-05-16 00:00:00+00:00,2023-07-26 00:00:00+00:00,9.984000205993652,14.020000457763672,1429965,5771339.100022316,0.40424681174857197,SIGNAL
KLRHO,2023-08-11 00:00:00+00:00,2023-11-09 00:00:00+00:00,18.729999542236328,38.70000076293945,793054,15837289.348083496,1.0662040421127925,SIGNAL
KLRHO,2023-12-07 00:00:00+00:00,2023-12-22 00:00:00+00:00,37.29999923706055,35.70000076293945,440687,-705098.5275650024,-0.04289540232835626,SIGNAL
KLRHO,2024-04-25 00:00:00+00:00,2024-05-10 00:00:00+00:00,44.59999847412109,41.93999862670898,366976,-976156.1040039062,-0.05964125422460631,SIGNAL
KLRHO,2024-06-21 00:00:00+00:00,2024-06-26 00:00:00+00:00,36.59999847412109,32.119998931884766,444522,-1991458.3565139733,-0.12240436418061634,STOP_LOSS
KLRHO,2024-11-01 00:00:00+00:00,2024-11-05 00:00:00+00:00,31.700000762939453,29.0,506951,-1368768.0867729187,-0.08517352359486471,STOP_LOSS
KLRHO,2024-11-06 00:00:00+00:00,2024-11-20 00:00:00+00:00,30.18000030517578,27.100000381469727,527948,-1626079.7997207642,-0.10205433706300672,STOP_LOSS
KLRHO,2025-04-07 00:00:00+00:00,2025-06-26 00:00:00+00:00,26.399999618530277,77.0999984741211,597381,30287216.0163517,1.9204545298555333,END_TEST
KONTR,2021-03-08 00:00:00+00:00,2021-03-12 00:00:00+00:00,5.678475856781006,5.146462917327881,3310677,-1761323.0023498535,-0.09368939005311024,STOP_LOSS
KONTR,2021-03-18 00:00:00+00:00,2021-03-22 00:00:00+00:00,4.956262111663818,4.291934967041016,3757564,-2496251.762857437,-0.13403793618166573,STOP_LOSS
KONTR,2021-05-06 00:00:00+00:00,2021-05-26 00:00:00+00:00,4.129299163818359,3.724086999893189,4449628,-1803043.3905420285,-0.09813097764281897,STOP_LOSS
KONTR,2021-09-02 00:00:00+00:00,2021-10-05 00:00:00+00:00,3.5366430282592773,3.247205972671509,5144297,-1488950.176748991,-0.08183948825907612,STOP_LOSS
KONTR,2022-01-05 00:00:00+00:00,2022-05-23 00:00:00+00:00,3.930828094482422,8.324755668640137,4590546,20170526.6498394,1.1178121933964325,SIGNAL
KONTR,2022-06-06 00:00:00+00:00,2022-06-15 00:00:00+00:00,9.129666328430176,8.56181812286377,2197418,-1247799.8681793213,-0.062198133550412725,SIGNAL
KONTR,2022-08-05 00:00:00+00:00,2022-11-30 00:00:00+00:00,9.521095275878906,47.42156982421875,2093973,79362570.39141083,3.980684306810615,SIGNAL
KONTR,2023-02-22 00:00:00+00:00,2023-03-31 00:00:00+00:00,41.569915771484375,41.1353874206543,670513,-291356.9081001282,-0.010452952399969753,SIGNAL
KONTR,2023-05-31 00:00:00+00:00,2023-10-09 00:00:00+00:00,41.42507553100586,83.34261322021484,672154,28175040.627952576,1.011888020767386,SIGNAL
KONTR,2024-01-02 00:00:00+00:00,2024-03-12 00:00:00+00:00,69.14801025390625,73.07324981689453,443419,1740525.8017807007,0.05676576301436729,SIGNAL
KONTR,2024-05-02 00:00:00+00:00,2024-05-09 00:00:00+00:00,75.17346954345703,68.24998474121094,410192,-2839958.0780029297,-0.09210010984319005,STOP_LOSS
KONTR,2024-05-10 00:00:00+00:00,2024-05-14 00:00:00+00:00,67.20711517333984,61.2685546875,454588,-2699598.334136963,-0.08836207997506179,STOP_LOSS
KONTR,2024-05-15 00:00:00+00:00,2024-05-16 00:00:00+00:00,63.23841857910156,64.62890625,478848,665832.240234375,0.02198802092369136,SIGNAL
KONTR,2024-07-18 00:00:00+00:00,2024-08-08 00:00:00+00:00,48.869998931884766,51.34999847412109,620999,1540077.2357292138,0.050746871218330845,SIGNAL
KONTR,2024-10-28 00:00:00+00:00,2024-12-20 00:00:00+00:00,44.040000915527344,40.0,692602,-2798112.7140960693,-0.09173480543918304,STOP_LOSS
KONTR,2025-03-06 00:00:00+00:00,2025-03-19 00:00:00+00:00,34.099998474121094,30.979999542236328,886288,-2765217.613342285,-0.09149557394416223,STOP_LOSS
KONTR,2025-05-12 00:00:00+00:00,2025-05-27 00:00:00+00:00,27.86000061035156,25.200000762939453,1074870,-2859154.0359878503,-0.09547737936602077,STOP_LOSS
KONYA,2020-09-10 00:00:00+00:00,2021-02-19 00:00:00+00:00,486.2000122070313,1385.0,61003,54829495.65533447,1.848621894748629,SIGNAL
KONYA,2021-03-12 00:00:00+00:00,2021-03-22 00:00:00+00:00,1203.0,1062.9000244140625,29212,-4092600.4868164062,-0.11645883257351414,STOP_LOSS
KONYA,2021-06-23 00:00:00+00:00,2021-08-03 00:00:00+00:00,835.0,877.4000244140625,41597,1763713.8155517578,0.05077847235217066,SIGNAL
KONYA,2021-10-28 00:00:00+00:00,2021-12-20 00:00:00+00:00,843.2000122070312,1019.0,41401,7278295.294616699,0.20849144360520303,SIGNAL
KONYA,2022-01-06 00:00:00+00:00,2022-01-24 00:00:00+00:00,1061.300048828125,941.7000122070312,33579,-4016049.629699707,-0.11269201085324994,STOP_LOSS
KONYA,2022-03-16 00:00:00+00:00,2022-04-04 00:00:00+00:00,907.5999755859376,914.0999755859376,38823,252349.5,0.00716174545487803,SIGNAL
KONYA,2022-06-22 00:00:00+00:00,2022-07-04 00:00:00+00:00,998.0,918.0999755859376,35332,-2823027.6625976525,-0.08006014470346934,STOP_LOSS
KONYA,2022-07-08 00:00:00+00:00,2022-09-26 00:00:00+00:00,1070.199951171875,1252.0,32684,5941952.7958984375,0.16987484313473658,SIGNAL
